entity,id
mAb_653,92
https://www.imgt.org/imgt-ontology#StudyProduct_YM_BioSciences_Inc_Cancers_gastric_76,93
https://www.imgt.org/imgt-ontology#Cancers_gastric,94
https://www.imgt.org/imgt-ontology#(scFv%20-%20kappa%20-%20heavy)%20-%20(scFv%20-%20heavy%20-%20kappa),95
https://www.imgt.org/imgt-ontology#ReceptorFormat,96
https://www.imgt.org/imgt-ontology#Segment_Construct_chelator_satetraxetan_541_1,97
https://www.imgt.org/imgt-ontology#Construct_chelator_satetraxetan_541,98
https://www.imgt.org/imgt-ontology#Struct-94411,99
Struct-94411,100
https://www.imgt.org/imgt-ontology#Product_Precision_Biosciences_1102,101
Product_Precision_Biosciences_1102,102
https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:5465,103
https://www.imgt.org/imgt-ontology#Homsap,104
http://purl.obolibrary.org/obo/MONDO_0004596,105
https://www.imgt.org/imgt-ontology#Lyvgen_Biopharma,106
https://www.imgt.org/imgt-ontology#Product_Lyvgen_Biopharma_1365,107
https://www.imgt.org/imgt-ontology#mAb_1365,108
https://www.imgt.org/imgt-ontology#Product_CJSC_Biocad_960,109
https://www.imgt.org/imgt-ontology#Decision_CIS_Bio_international_Cancers_ovarian_123_2_FDA,110
https://www.imgt.org/imgt-ontology#FDA,111
https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:9618,112
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25702,113
https://pubmed.ncbi.nlm.nih.gov/22123061,114
https://www.imgt.org/imgt-ontology#MOA_414_immunology_blocking,115
https://www.imgt.org/imgt-ontology#Product_MorphoSys_522,116
https://www.imgt.org/imgt-ontology#StudyProduct_MorphoSys_Lymphoma_diffuse_large_B_cell_(DLBCL)_522,117
https://www.imgt.org/imgt-ontology#Product_Sanofi_11,118
https://www.imgt.org/imgt-ontology#mAb_11,119
https://www.imgt.org/imgt-ontology#StudyProduct_Eli_Lilly_Rheumatoid_arthritis_(RA)_385,120
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C174271,121
https://www.imgt.org/imgt-ontology#Acute_myeloid_leukemia_(AML),122
https://www.imgt.org/imgt-ontology#StudyProduct_Jasper_Therapeutics_Inc_Acute_myeloid_leukemia_(AML)_1240,123
https://www.imgt.org/imgt-ontology#StudyProduct_PDL_(Protein_Design_Labs)_BioPharma_Allograft_rejection_100,124
https://www.imgt.org/imgt-ontology#Product_PDL_(Protein_Design_Labs)_BioPharma_100,125
https://www.imgt.org/imgt-ontology#Construct_chelator_merpentan_133,126
Construct_chelator_merpentan_133,127
https://www.imgt.org/imgt-ontology#Solid_tumors,128
https://www.imgt.org/imgt-ontology#mAb_815,129
https://www.imgt.org/imgt-ontology#Product_Genmab_A/S_814,130
https://www.imgt.org/imgt-ontology#Cancers_breast,131
https://www.imgt.org/imgt-ontology#StudyProduct_Sanofi_Cancers_breast_455,132
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C162636,133
https://www.imgt.org/imgt-ontology#Product_Ono_Pharmaceutical_Co_Ltd_424,134
BMS-936558,135
https://www.imgt.org/imgt-ontology#mAb_184,136
https://www.imgt.org/imgt-ontology#Product_Human_Genome_Sciences_Inc_(HGSI)_184,137
https://www.imgt.org/imgt-ontology#INTEGRIN-ALPHA-M,138
integrin chain,139
http://purl.obolibrary.org/obo/MONDO_0019532,140
warm antibody autoimmune hemolytic anemia,141
https://www.imgt.org/imgt-ontology#F(AB')2-MU_KAPPA,142
https://www.imgt.org/imgt-ontology#StructureLabels,143
http://purl.obolibrary.org/obo/MONDO_0003352,144
https://www.imgt.org/imgt-ontology#Fused_Pseudomonas_aeruginosa_exotoxin_A_1380,145
<i>Pseudomonas aeruginosa</i> exotoxin A (251-613),146
https://www.imgt.org/imgt-ontology#ERBB2-positive_malignancies,147
ERBB2-positive malignancies,148
https://doi.org/10.1038/d41573-019-00214-5,149
https://www.imgt.org/imgt-ontology#MOA_1010_oncology_agonist,150
https://www.imgt.org/imgt-ontology#StudyProduct_Novartis_Pharmaceuticals_Corp_Pigmented_villonodular_synovitis_(PVNS)_724,151
https://www.imgt.org/imgt-ontology#Product_Novartis_Pharmaceuticals_Corp_724,152
https://www.imgt.org/imgt-ontology#L-V-transcript,153
L-V-transcript,154
https://www.imgt.org/imgt-ontology#Segment_722_1,155
Segment_722_1,156
https://www.imgt.org/imgt-ontology#Segment_1211_1,157
https://www.imgt.org/imgt-ontology#Construct_Homo_sapiens_IFNA2_1019,158
Construct_Homo_sapiens_IFNA2_1019,159
https://www.imgt.org/imgt-ontology#StudyProduct_Stemcentrx_Inc_Cancers_569,160
https://www.imgt.org/imgt-ontology#mAb_1016,161
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C175105,162
https://www.imgt.org/imgt-ontology#StudyProduct_Boehringer_Ingelheim_Pharmaceuticals_Myelodysplastic_syndromes_(MDS)_743,163
Therapeutic,164
https://www.imgt.org/imgt-ontology#11391,165
https://www.imgt.org/imgt-ontology#Segment_1281_1,166
https://www.imgt.org/imgt-ontology#StudyProduct_Merck_KgaA_Carcinoma_bladder_cancer_advanced_or_metastatic_urothelial_cancers_1359,167
https://www.imgt.org/imgt-ontology#Carcinoma_bladder_cancer_advanced_or_metastatic_urothelial_cancers,168
https://www.imgt.org/imgt-ontology#StudyProduct_Innovent_Biologics_Cancers_1174,169
https://www.imgt.org/imgt-ontology#_CHOK1SV_(lacking_the_glutamine_synthetase_(GS)_gene)_cells,170
https://www.imgt.org/imgt-ontology#Product_Merck_Serono_International_SA_512,171
https://www.imgt.org/imgt-ontology#Construct_755,172
https://www.imgt.org/imgt-ontology#mAb_755,173
https://www.imgt.org/imgt-ontology#StudyProduct_Astellas_Pharma_Inc_Cancers_755,174
https://www.imgt.org/imgt-ontology#StudyProduct_Janssen-Cilag_International_NV_Neoplasms_297,175
https://www.imgt.org/imgt-ontology#Neoplasms,176
https://www.imgt.org/imgt-ontology#Clone_70,177
Clone_70,178
https://www.imgt.org/imgt-ontology#mAb_1418,179
https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:11905,180
https://www.imgt.org/imgt-ontology#mAb_366,181
66 (2011),182
https://www.imgt.org/imgt-ontology#Segment_1007_1,183
Segment_1007_1,184
https://www.imgt.org/imgt-ontology#Construct_1364,185
https://www.imgt.org/imgt-ontology#Struct-123742,186
https://www.imgt.org/imgt-ontology#Allele,187
https://www.imgt.org/imgt-ontology#Gene,188
https://www.imgt.org/imgt-ontology#mAb_475,189
https://www.imgt.org/imgt-ontology#9810,190
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C95206,191
https://www.imgt.org/imgt-ontology#Decision_Five_Prime_Therapeutics_Inc_GE_Junction_Cancer_770_1_FDA,192
https://www.imgt.org/imgt-ontology#StudyProduct_Five_Prime_Therapeutics_Inc_GE_Junction_Cancer_770,193
https://www.imgt.org/imgt-ontology#Construct_248,194
https://www.imgt.org/imgt-ontology#mAb_248,195
https://www.imgt.org/imgt-ontology#J-C-sequence,196
https://www.imgt.org/imgt-ontology#G,197
https://www.imgt.org/imgt-ontology#StudyProduct_Regeneron_Pharmaceuticals_Inc_Macular_edema_following_Retinal_Vein_Occlusion_(RVO)_214,198
https://www.imgt.org/imgt-ontology#Phase_M,199
https://www.imgt.org/imgt-ontology#StudyProduct_Biogen_Inc_Non-Hodgkins_lymphoma_(NHL)_313,200
https://www.imgt.org/imgt-ontology#Discontinued,201
https://www.imgt.org/imgt-ontology#Product_Juno_Therapeutics_874,202
https://www.imgt.org/imgt-ontology#mAb_228,203
https://www.imgt.org/imgt-ontology#Construct_228,204
https://www.imgt.org/imgt-ontology#Construct_366,205
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2039,206
https://www.imgt.org/imgt-ontology#IG-Heavy-Alpha,207
https://www.imgt.org/imgt-ontology#F(ab’)2-Alpha_Kappa,208
https://www.imgt.org/imgt-ontology#Decision_Regeneron_Pharmaceuticals_Inc_Carcinoma_basal_cell_(BCC)_846_1_FDA,209
2021-02-09,210
https://www.imgt.org/imgt-ontology#StudyProduct_Mersana_Therapeutics_Solid_tumors_1036,211
https://www.imgt.org/imgt-ontology#Construct_855,212
https://www.imgt.org/imgt-ontology#mAb_855,213
https://www.imgt.org/imgt-ontology#Construct_1263,214
https://www.imgt.org/imgt-ontology#Struct-121041,215
https://www.imgt.org/imgt-ontology#Fab-Alpha_Kappa,216
https://www.imgt.org/imgt-ontology#IG-Light-Kappa-IGKC,217
https://www.imgt.org/imgt-ontology#Struct-117022,218
Struct-117022,219
https://www.imgt.org/imgt-ontology#5ICX,220
https://www.imgt.org/imgt-ontology#Decision_Roche_F_Hoffmann-La_Roche_Ltd_Cancers_breast_overexpressing_ERBB2_97_1_FDA,221
Decision_Roche_F_Hoffmann-La_Roche_Ltd_Cancers_breast_overexpressing_ERBB2_97_1_FDA,222
https://www.imgt.org/imgt-ontology#Construct_812,223
https://www.imgt.org/imgt-ontology#mAb_812,224
https://www.imgt.org/imgt-ontology#Large-vessel_vasculitis,225
https://www.imgt.org/imgt-ontology#StudyProduct_Roche_F_Hoffmann-La_Roche_Ltd_Large-vessel_vasculitis_96,226
https://www.imgt.org/imgt-ontology#Construct_471,227
https://www.imgt.org/imgt-ontology#IG,228
https://www.imgt.org/imgt-ontology#mAb_368,229
https://www.genenames.org/data/gene-symbol-report/#!/hgnc_id/HGNC:7029,230
https://www.imgt.org/imgt-ontology#StudyProduct_Bayer_HealthCare_Pharmaceuticals_Solid_tumors_471,231
https://www.imgt.org/imgt-ontology#Product_Bayer_HealthCare_Pharmaceuticals_471,232
https://www.imgt.org/imgt-ontology#_CHO_(Chinese_Hamster_Ovary)_cells,233
https://www.imgt.org/imgt-ontology#StudyProduct_Berlex_Inc_Chronic_lymphocytic_leukemia_(CLL)_11,234
https://www.imgt.org/imgt-ontology#Decision_Rentschler_Biotechnologie_GmbH_Neuroblastoma_pediatric_568_1_EMA,235
2012-11-08,236
https://www.imgt.org/imgt-ontology#FC-EPSILON,237
FC-EPSILON,238
https://www.imgt.org/imgt-ontology#mAb_1315,239
https://www.imgt.org/imgt-ontology#Clone_1315,240
https://www.imgt.org/imgt-ontology#Product_Roche_F_Hoffmann-La_Roche_Ltd_1355,241
https://www.imgt.org/imgt-ontology#StudyProduct_Roche_F_Hoffmann-La_Roche_Ltd_Esophageal_Squamous_Cell_Carcinoma_(ESCC)_1355,242
https://www.imgt.org/imgt-ontology#Struct-94471,243
