model,trial,seed,lr,batch,neg,gamma,reg,regularizer,init_size,max_epochs,double_neg,valid_tail_mr,test_tail_mr,test_tail_mrr,test_h1,test_h3,test_h10
CP,trial_145,2187,0.003,256,128,6.0,1e-06,F2,0.001,200,True,687.3920288085938,561.9427490234375,0.06232738122344017,0.016835017129778862,0.047138046473264694,0.13804714381694794
CP,trial_146,2188,0.003,512,128,0.0,1e-05,N3,0.001,200,False,965.4518432617188,792.06396484375,0.007139242719858885,0.0,0.0,0.0
CP,trial_147,2189,0.003,1024,64,12.0,0.0,N3,0.001,200,False,616.4219360351562,493.7272644042969,0.04205312952399254,0.0,0.0,0.17845118045806885
CP,trial_148,2190,0.003,256,128,0.0,1e-05,N3,0.001,200,False,115.7873764038086,118.43771362304688,0.21145163476467133,0.1346801370382309,0.2053872048854828,0.3905723989009857
CP,trial_149,2191,0.003,256,64,12.0,0.0,F2,0.001,200,False,110.9966812133789,128.08416748046875,0.17636796832084656,0.07070706784725189,0.20202019810676575,0.40067338943481445
CP,trial_150,2192,0.001,512,32,6.0,1e-06,N3,0.001,200,False,518.79736328125,501.6599426269531,0.004609344992786646,0.0,0.0,0.0
CP,trial_151,2193,0.001,256,64,12.0,1e-05,N3,0.001,200,False,75.9534912109375,77.7272720336914,0.16284915804862976,0.06397306174039841,0.16161616146564484,0.3804713785648346
CP,trial_152,2194,0.003,1024,128,12.0,0.0,N3,0.001,200,True,785.6478271484375,665.41748046875,0.02632177248597145,0.0,0.0,0.013468013145029545
CP,trial_153,2195,0.003,1024,128,6.0,1e-06,N3,0.001,200,False,79.98006439208984,70.56228637695312,0.19565951824188232,0.07407407462596893,0.2053872048854828,0.4377104341983795
CP,trial_154,2196,0.001,256,128,6.0,1e-06,F2,0.005,200,True,897.0398559570312,736.9899291992188,0.022373594343662262,0.0,0.0,0.0
CP,trial_155,2197,0.003,512,32,0.0,0.0,N3,0.005,200,False,65.21595001220703,48.84511947631836,0.22025451064109802,0.12794612348079681,0.23232322931289673,0.3905723989009857
CP,trial_156,2198,0.0003,1024,32,0.0,1e-05,N3,0.001,200,False,65.31561279296875,66.37374114990234,0.22338813543319702,0.12121212482452393,0.2289562225341797,0.43097642064094543
CP,trial_157,2199,0.0003,512,128,0.0,1e-05,N3,0.001,200,False,85.77076721191406,76.72053527832031,0.1703648567199707,0.07407407462596893,0.17845118045806885,0.3636363744735718
CP,trial_158,2200,0.0003,512,128,0.0,1e-05,F2,0.001,200,False,661.5548095703125,569.8720703125,0.004360540304332972,0.0,0.0,0.0
CP,trial_159,2201,0.001,512,32,0.0,0.0,F2,0.005,200,False,78.71760559082031,78.06397247314453,0.19338691234588623,0.08080808073282242,0.21212121844291687,0.4208754301071167
CP,trial_160,2202,0.001,1024,64,0.0,0.0,N3,0.001,200,True,67.76079559326172,62.265995025634766,0.24126699566841125,0.14478114247322083,0.25589224696159363,0.44107744097709656
CP,trial_161,2203,0.001,512,128,12.0,1e-06,N3,0.005,200,False,469.56146240234375,460.88214111328125,0.005349579267203808,0.0,0.0,0.0
CP,trial_162,2204,0.001,512,32,6.0,1e-06,F2,0.005,200,True,92.49833679199219,83.31986236572266,0.2033006101846695,0.1111111119389534,0.20202019810676575,0.4208754301071167
CP,trial_163,2205,0.0003,512,32,0.0,0.0,N3,0.005,200,False,347.754150390625,349.1851806640625,0.008946525864303112,0.0,0.0,0.0
CP,trial_164,2206,0.003,1024,64,12.0,1e-05,F2,0.005,200,True,925.9866943359375,787.8485107421875,0.022037643939256668,0.0,0.0,0.0
CP,trial_165,2207,0.001,256,128,6.0,1e-05,F2,0.001,200,True,894.49169921875,735.2289428710938,0.022301558405160904,0.0,0.0,0.0
CP,trial_166,2208,0.003,512,128,6.0,1e-05,N3,0.001,200,True,733.20263671875,610.8619384765625,0.08409421890974045,0.013468013145029545,0.10774410516023636,0.1750841736793518
CP,trial_167,2209,0.001,256,128,6.0,1e-05,F2,0.005,200,True,58.76411819458008,58.82154846191406,0.2770465016365051,0.17845118045806885,0.29629629850387573,0.4781144857406616
CP,trial_168,2210,0.0003,1024,64,12.0,0.0,F2,0.005,200,False,353.49835205078125,352.47137451171875,0.008774091489613056,0.0,0.0,0.0
CP,trial_169,2211,0.0003,256,64,6.0,1e-05,N3,0.005,200,True,4351.45849609375,4342.4580078125,0.000549192656762898,0.0,0.0,0.0
CP,trial_170,2212,0.0003,1024,128,0.0,0.0,N3,0.001,200,False,89.30896759033203,82.77104187011719,0.15309733152389526,0.04040404036641121,0.17171716690063477,0.37710437178611755
CP,trial_171,2213,0.0003,512,128,12.0,1e-05,N3,0.005,200,False,78.76079559326172,74.92256164550781,0.19169723987579346,0.07744107395410538,0.2053872048854828,0.3973063826560974
CP,trial_172,2214,0.003,512,64,12.0,1e-05,N3,0.001,200,False,177.0830535888672,192.79461669921875,0.14489376544952393,0.047138046473264694,0.16161616146564484,0.34343433380126953
CP,trial_173,2215,0.0003,256,64,12.0,1e-06,F2,0.001,200,False,95.52823638916016,99.57575988769531,0.09810538589954376,0.02693602629005909,0.07070706784725189,0.2626262605190277
CP,trial_174,2216,0.0003,256,32,12.0,0.0,F2,0.001,200,True,85.75747680664062,94.10774230957031,0.23740045726299286,0.14478114247322083,0.22558923065662384,0.4680134654045105
CP,trial_175,2217,0.003,1024,128,12.0,0.0,F2,0.005,200,False,557.1029663085938,468.4343566894531,0.010742411017417908,0.0,0.0,0.0
CP,trial_176,2218,0.003,256,32,6.0,1e-06,F2,0.001,200,True,743.043212890625,610.4444580078125,0.05535370483994484,0.003367003286257386,0.023569023236632347,0.1582491546869278
CP,trial_177,2219,0.003,512,32,0.0,1e-05,N3,0.001,200,True,596.677734375,495.3939514160156,0.08880637586116791,0.03030303120613098,0.06397306174039841,0.1986531913280487
CP,trial_178,2220,0.001,512,128,12.0,1e-05,F2,0.005,200,False,411.0465087890625,391.00335693359375,0.007317899260669947,0.0,0.0,0.0
CP,trial_179,2221,0.003,512,128,12.0,1e-06,F2,0.005,200,True,365.32891845703125,342.15826416015625,0.1528349667787552,0.09764309972524643,0.13804714381694794,0.27272728085517883
CP,trial_180,2222,0.0003,1024,32,6.0,0.0,F2,0.001,200,False,434.7209167480469,422.84173583984375,0.005728344898670912,0.0,0.0,0.0
CP,trial_181,2223,0.0003,256,64,0.0,1e-05,F2,0.001,200,True,1259.78076171875,998.723876953125,0.017323696985840797,0.0,0.0,0.0
CP,trial_182,2224,0.001,1024,32,0.0,0.0,F2,0.005,200,True,100.03654479980469,89.9259262084961,0.23836453258991241,0.15488214790821075,0.2390572428703308,0.42424243688583374
CP,trial_183,2225,0.001,256,64,6.0,0.0,F2,0.005,200,True,892.1661376953125,739.2929077148438,0.02313474379479885,0.0,0.0,0.0
CP,trial_184,2226,0.003,256,64,0.0,0.0,F2,0.005,200,True,100.44186401367188,86.21212005615234,0.2221839725971222,0.1346801370382309,0.2222222238779068,0.4107744097709656
CP,trial_185,2227,0.003,512,64,0.0,0.0,F2,0.005,200,False,109.2923583984375,104.59596252441406,0.17644068598747253,0.06060606241226196,0.2053872048854828,0.4040403962135315
CP,trial_186,2228,0.001,1024,128,12.0,0.0,N3,0.001,200,True,963.0166015625,791.8350219726562,0.02123943530023098,0.0,0.0,0.0
CP,trial_187,2229,0.001,1024,128,6.0,1e-05,N3,0.005,200,False,374.322265625,354.6195373535156,0.008073659613728523,0.0,0.0,0.0
CP,trial_188,2230,0.003,1024,32,6.0,1e-06,N3,0.005,200,True,585.7474975585938,494.7407531738281,0.06945515424013138,0.003367003286257386,0.05387205258011818,0.18518517911434174
CP,trial_189,2231,0.0003,256,128,6.0,1e-06,F2,0.005,200,False,490.6146240234375,455.32659912109375,0.006083417218178511,0.0,0.0,0.0
CP,trial_190,2232,0.0003,256,64,6.0,0.0,N3,0.005,200,True,83.56810760498047,84.87205505371094,0.2251700460910797,0.12794612348079681,0.23232322931289673,0.4511784613132477
CP,trial_191,2233,0.003,256,128,0.0,0.0,N3,0.001,200,False,109.74418640136719,110.85185241699219,0.13214999437332153,0.033670034259557724,0.13804714381694794,0.3501683473587036
CP,trial_192,2234,0.001,1024,32,12.0,1e-06,N3,0.005,200,False,331.37542724609375,339.73736572265625,0.0097891204059124,0.0,0.0,0.0
CP,trial_193,2235,0.001,256,64,12.0,0.0,F2,0.005,200,True,348.96343994140625,384.60943603515625,0.17518509924411774,0.09427609294652939,0.18855218589305878,0.35353535413742065
CP,trial_194,2236,0.001,512,128,12.0,1e-05,N3,0.005,200,False,513.4617919921875,484.2659912109375,0.005130759906023741,0.0,0.0,0.0
CP,trial_195,2237,0.003,1024,32,6.0,0.0,N3,0.005,200,False,396.0265808105469,378.9764404296875,0.007749043870717287,0.0,0.0,0.0
CP,trial_196,2238,0.0003,1024,128,0.0,1e-06,N3,0.005,200,False,361.0797424316406,351.5218811035156,0.008728799410164356,0.0,0.0,0.0
CP,trial_197,2239,0.001,512,32,6.0,1e-06,N3,0.001,200,False,74.6644515991211,81.21548461914062,0.18937936425209045,0.08417508751153946,0.20875421166419983,0.3905723989009857
CP,trial_198,2240,0.003,256,64,12.0,1e-05,F2,0.005,200,False,5499.3291015625,5820.06396484375,0.0002858321531675756,0.0,0.0,0.0
CP,trial_199,2241,0.0003,512,128,6.0,1e-06,N3,0.005,200,True,3806.614501953125,3390.32666015625,0.0009840999264270067,0.0,0.0,0.0
CP,trial_200,2242,0.001,1024,128,12.0,0.0,F2,0.005,200,True,95.7076416015625,79.24916076660156,0.13889366388320923,0.020202020183205605,0.14478114247322083,0.38383838534355164
CP,trial_201,2243,0.003,1024,64,0.0,0.0,F2,0.005,200,True,94.6744155883789,95.85858917236328,0.16892950236797333,0.08417508751153946,0.1515151560306549,0.36026936769485474
CP,trial_202,2244,0.003,512,128,0.0,1e-06,F2,0.005,200,True,61.797340393066406,46.22222137451172,0.26912084221839905,0.16498316824436188,0.2794612646102905,0.5050504803657532
CP,trial_203,2245,0.001,512,64,12.0,1e-06,F2,0.005,200,True,917.0133056640625,758.548828125,0.02258378267288208,0.0,0.0,0.0
CP,trial_204,2246,0.003,1024,32,6.0,0.0,F2,0.001,200,False,639.5614624023438,565.7171630859375,0.004031861200928688,0.0,0.0,0.0
CP,trial_205,2247,0.001,512,64,12.0,1e-06,N3,0.001,200,False,1673.2989501953125,1840.646484375,0.0022515575401484966,0.0,0.0,0.0
CP,trial_206,2248,0.0003,512,128,0.0,1e-05,F2,0.005,200,True,67.84053039550781,61.68687057495117,0.2932495176792145,0.18855218589305878,0.3232323229312897,0.5050504803657532
CP,trial_207,2249,0.0003,256,64,0.0,1e-05,N3,0.001,200,False,1535.6146240234375,1721.855224609375,0.0020511734765022993,0.0,0.0,0.0
CP,trial_208,2250,0.003,512,64,12.0,1e-05,F2,0.001,200,True,670.229248046875,546.6329956054688,0.03666338697075844,0.0,0.0,0.11784511804580688
CP,trial_209,2251,0.001,256,64,6.0,1e-06,F2,0.005,200,False,708.3322143554688,604.952880859375,0.004258288070559502,0.0,0.0,0.0
CP,trial_210,2252,0.001,512,32,12.0,1e-05,F2,0.005,200,True,913.0897216796875,755.9562377929688,0.023017866536974907,0.0,0.0,0.0
CP,trial_211,2253,0.003,256,32,12.0,1e-05,N3,0.005,200,True,369.677734375,323.7407531738281,0.23467333614826202,0.1582491546869278,0.24242424964904785,0.37037035822868347
CP,trial_212,2254,0.001,1024,64,12.0,0.0,F2,0.001,200,True,71.43521881103516,81.18518829345703,0.25291144847869873,0.18518517911434174,0.23569023609161377,0.4107744097709656
CP,trial_213,2255,0.003,256,128,12.0,1e-06,N3,0.001,200,True,462.0199279785156,565.3232421875,0.15871289372444153,0.10437710583209991,0.16161616146564484,0.25589224696159363
CP,trial_214,2256,0.0003,512,64,12.0,1e-06,F2,0.001,200,False,588.4119873046875,544.9562377929688,0.004344756714999676,0.0,0.0,0.0
CP,trial_215,2257,0.003,1024,32,0.0,1e-05,N3,0.005,200,True,660.1827392578125,543.2491455078125,0.0413966104388237,0.0,0.006734006572514772,0.14478114247322083
CP,trial_216,2258,0.0003,256,32,6.0,0.0,N3,0.005,200,True,130.50498962402344,116.1952896118164,0.19721709191799164,0.1111111119389534,0.19528619945049286,0.38383838534355164
CP,trial_217,2259,0.0003,512,32,12.0,0.0,F2,0.001,200,True,58.69435119628906,52.20201873779297,0.2806216776371002,0.17845118045806885,0.28956228494644165,0.5084174871444702
CP,trial_218,2260,0.001,1024,64,12.0,0.0,N3,0.001,200,True,668.9136352539062,569.2861938476562,0.05344599857926369,0.003367003286257386,0.02693602629005909,0.17845118045806885
CP,trial_219,2261,0.0003,512,64,6.0,1e-06,N3,0.001,200,False,111.25581359863281,110.24578857421875,0.21516554057598114,0.10101009905338287,0.24915824830532074,0.4107744097709656
CP,trial_220,2262,0.0003,256,32,0.0,1e-06,F2,0.005,200,True,125.6279067993164,104.35016632080078,0.24921637773513794,0.14814814925193787,0.28282827138900757,0.4680134654045105
CP,trial_221,2263,0.003,256,64,6.0,1e-06,F2,0.005,200,False,98.7973403930664,90.83838653564453,0.18516722321510315,0.07744107395410538,0.2053872048854828,0.38383838534355164
CP,trial_222,2264,0.0003,256,128,0.0,1e-05,F2,0.005,200,True,75.40531921386719,78.44781494140625,0.2961638271808624,0.18518517911434174,0.31313130259513855,0.5151515007019043
CP,trial_223,2265,0.001,512,64,6.0,0.0,F2,0.005,200,False,362.322265625,347.0471496582031,0.011070463806390762,0.0,0.0,0.0
CP,trial_224,2266,0.003,1024,32,12.0,0.0,F2,0.001,200,False,60.495018005371094,68.14141082763672,0.13939063251018524,0.06060606241226196,0.11784511804580688,0.2794612646102905
CP,trial_225,2267,0.001,1024,64,12.0,1e-05,F2,0.001,200,True,68.48837280273438,50.754207611083984,0.28157442808151245,0.17845118045806885,0.2861952781677246,0.5016834735870361
CP,trial_226,2268,0.003,512,64,12.0,1e-06,F2,0.001,200,True,636.9933471679688,560.8720703125,0.04461731016635895,0.0,0.013468013145029545,0.14478114247322083
CP,trial_227,2269,0.0003,512,64,12.0,1e-05,N3,0.001,200,True,106.77408599853516,116.7676773071289,0.2529033422470093,0.17171716690063477,0.25589224696159363,0.44781145453453064
CP,trial_228,2270,0.003,512,64,6.0,1e-06,N3,0.001,200,True,677.6378784179688,570.9865112304688,0.063648521900177,0.003367003286257386,0.05387205258011818,0.16835017502307892
CP,trial_229,2271,0.003,1024,32,12.0,1e-05,F2,0.005,200,False,378.1329040527344,360.451171875,0.013171550817787647,0.0,0.0,0.0
CP,trial_230,2272,0.003,512,128,12.0,0.0,N3,0.001,200,True,143.16610717773438,102.59259033203125,0.22862081229686737,0.12457912415266037,0.24915824830532074,0.43097642064094543
CP,trial_231,2273,0.0003,1024,64,6.0,0.0,N3,0.001,200,False,493.46844482421875,453.3400573730469,0.005269638262689114,0.0,0.0,0.0
CP,trial_232,2274,0.0003,512,128,12.0,0.0,N3,0.001,200,True,1494.481689453125,1083.336669921875,0.01346130482852459,0.0,0.0,0.0
CP,trial_233,2275,0.001,256,64,6.0,1e-05,N3,0.001,200,False,2887.717529296875,3164.29296875,0.0010689860209822655,0.0,0.0,0.0
CP,trial_234,2276,0.0003,512,128,0.0,1e-06,F2,0.001,200,False,763.1627807617188,642.4815063476562,0.003414561040699482,0.0,0.0,0.0
CP,trial_235,2277,0.0003,256,128,12.0,1e-05,N3,0.001,200,True,1226.890380859375,1059.697021484375,0.01743541657924652,0.0,0.0,0.0
CP,trial_236,2278,0.0003,1024,32,6.0,0.0,F2,0.005,200,True,3938.225830078125,3676.9326171875,0.0006503730546683073,0.0,0.0,0.0
CP,trial_237,2279,0.0003,512,64,0.0,1e-06,N3,0.001,200,True,70.81727600097656,90.48821258544922,0.24906256794929504,0.1515151560306549,0.2693602740764618,0.4511784613132477
CP,trial_238,2280,0.0003,256,32,0.0,1e-06,F2,0.005,200,False,367.245849609375,369.0875549316406,0.008959720842540264,0.0,0.0,0.0
CP,trial_239,2281,0.001,256,32,12.0,0.0,F2,0.001,200,False,3830.362060546875,4219.72705078125,0.0006395988748408854,0.0,0.0,0.0
CP,trial_240,2282,0.0003,256,128,0.0,1e-06,N3,0.001,200,False,1475.42529296875,1598.5589599609375,0.0023684927728027105,0.0,0.0,0.0
CP,trial_241,2283,0.0003,512,32,0.0,1e-05,N3,0.001,200,True,89.32225799560547,91.21212005615234,0.24736762046813965,0.15488214790821075,0.24242424964904785,0.4343434274196625
CP,trial_242,2284,0.001,512,64,12.0,1e-06,N3,0.001,200,True,55.05979919433594,52.488216400146484,0.25860393047332764,0.1582491546869278,0.26599326729774475,0.4579124450683594
CP,trial_243,2285,0.0003,1024,64,0.0,0.0,F2,0.001,200,True,1761.3089599609375,1529.2322998046875,0.010967953130602837,0.0,0.0,0.0
CP,trial_244,2286,0.0003,256,32,0.0,0.0,N3,0.001,200,True,110.53488159179688,94.01010131835938,0.281914085149765,0.19191919267177582,0.2929292917251587,0.48821547627449036
CP,trial_245,2287,0.003,1024,128,6.0,0.0,F2,0.001,200,False,2884.614501953125,2989.407470703125,0.0010045724920928478,0.0,0.0,0.0
CP,trial_246,2288,0.001,1024,128,12.0,1e-05,N3,0.001,200,False,609.0232543945312,567.4780883789062,0.0041808877140283585,0.0,0.0,0.0
CP,trial_247,2289,0.0003,1024,64,6.0,0.0,N3,0.005,200,True,84.43189239501953,73.7340087890625,0.2635667026042938,0.17171716690063477,0.2861952781677246,0.4343434274196625
CP,trial_248,2290,0.001,512,128,0.0,1e-06,N3,0.005,200,False,493.7840576171875,460.8047180175781,0.005134198814630508,0.0,0.0,0.0
CP,trial_249,2291,0.003,256,32,6.0,1e-06,F2,0.001,200,True,100.68438720703125,102.11784362792969,0.23343200981616974,0.12794612348079681,0.2626262605190277,0.43097642064094543
CP,trial_250,2292,0.0003,256,64,0.0,0.0,N3,0.001,200,True,91.58804321289062,87.4208755493164,0.27898621559143066,0.17171716690063477,0.29629629850387573,0.5218855142593384
CP,trial_251,2293,0.0003,256,64,6.0,1e-05,F2,0.005,200,False,58.8139533996582,50.0,0.17849555611610413,0.05723905563354492,0.1986531913280487,0.4444444477558136
CP,trial_252,2294,0.003,1024,32,0.0,1e-05,F2,0.005,200,True,88.10631561279297,69.90908813476562,0.27100980281829834,0.17171716690063477,0.28956228494644165,0.5050504803657532
CP,trial_253,2295,0.0003,1024,32,6.0,1e-05,F2,0.001,200,False,394.51495361328125,391.0572509765625,0.0067029534839093685,0.0,0.0,0.0
CP,trial_254,2296,0.001,256,32,12.0,0.0,N3,0.005,200,False,778.5016479492188,636.2559204101562,0.0031783650629222393,0.0,0.0,0.0
CP,trial_255,2297,0.001,1024,128,12.0,1e-05,F2,0.001,200,False,675.18603515625,623.06396484375,0.003421843284741044,0.0,0.0,0.0
MurE,trial_000,3042,0.001,2048,64,12.0,0.0,F2,0.001,200,False,65.9103012084961,60.134681701660156,0.28239113092422485,0.17845118045806885,0.30639731884002686,0.5117844939231873
MurE,trial_001,3043,0.003,1024,128,12.0,0.0,N3,0.001,200,True,31.186046600341797,26.33333396911621,0.27200478315353394,0.16161616146564484,0.28282827138900757,0.5218855142593384
MurE,trial_002,3044,0.001,1024,64,6.0,1e-06,F2,0.001,200,True,29.05980110168457,35.97979736328125,0.29408296942710876,0.18855218589305878,0.30639731884002686,0.5387205481529236
MurE,trial_003,3045,0.001,1024,32,0.0,1e-05,N3,0.001,200,True,32.249168395996094,27.047138214111328,0.28297165036201477,0.1750841736793518,0.2760942876338959,0.5420875549316406
MurE,trial_004,3046,0.003,256,32,6.0,1e-06,F2,0.005,200,True,142.22923278808594,157.7373809814453,0.2890172302722931,0.17845118045806885,0.3164983093738556,0.5151515007019043
MurE,trial_005,3047,0.003,1024,64,0.0,1e-06,F2,0.001,200,True,32.13288879394531,26.760942459106445,0.2840370535850525,0.17171716690063477,0.28956228494644165,0.558922529220581
MurE,trial_006,3048,0.003,512,64,0.0,1e-05,F2,0.005,200,False,32.372093200683594,27.383838653564453,0.2590479552745819,0.1346801370382309,0.29629629850387573,0.5218855142593384
MurE,trial_007,3049,0.0003,256,64,6.0,0.0,F2,0.005,200,True,1213.9434814453125,867.5454711914062,0.24807390570640564,0.17845118045806885,0.2861952781677246,0.3670033812522888
MurE,trial_008,3050,0.0003,1024,64,6.0,1e-06,N3,0.005,200,False,2433.83056640625,2545.2861328125,0.0012084250338375568,0.0,0.0,0.0
MurE,trial_009,3051,0.003,1024,32,12.0,1e-06,N3,0.005,200,False,167.14617919921875,204.03030395507812,0.2881709039211273,0.17845118045806885,0.30639731884002686,0.5151515007019043
MurE,trial_010,3052,0.003,1024,64,12.0,1e-05,N3,0.001,200,False,252.24252319335938,210.5858612060547,0.2881379723548889,0.17845118045806885,0.3097642958164215,0.5286195278167725
MurE,trial_011,3053,0.001,512,32,6.0,0.0,N3,0.001,200,False,31.312292098999023,26.417509078979492,0.24339595437049866,0.12794612348079681,0.2525252401828766,0.5084174871444702
MurE,trial_012,3054,0.003,1024,64,0.0,1e-06,F2,0.001,200,False,32.27906799316406,26.905723571777344,0.27574482560157776,0.15488214790821075,0.3097642958164215,0.5286195278167725
MurE,trial_013,3055,0.0003,256,128,0.0,1e-06,N3,0.001,200,True,503.82391357421875,479.3939514160156,0.28418079018592834,0.17845118045806885,0.30639731884002686,0.5016834735870361
MurE,trial_014,3056,0.001,256,128,12.0,1e-06,N3,0.001,200,False,781.6312255859375,649.0100708007812,0.2790866792201996,0.17845118045806885,0.3097642958164215,0.5151515007019043
MurE,trial_015,3057,0.001,512,32,12.0,1e-05,F2,0.005,200,False,32.66777420043945,27.175085067749023,0.2348274439573288,0.12121212482452393,0.22558923065662384,0.5252525210380554
MurE,trial_016,3058,0.001,512,128,6.0,1e-06,F2,0.001,200,False,33.342193603515625,41.11111068725586,0.29750192165374756,0.18855218589305878,0.32996633648872375,0.5420875549316406
MurE,trial_017,3059,0.001,512,64,0.0,1e-05,F2,0.005,200,True,32.56810760498047,31.956228256225586,0.28657782077789307,0.16161616146564484,0.3164983093738556,0.5454545617103577
MurE,trial_018,3060,0.003,1024,128,0.0,0.0,N3,0.001,200,True,35.97674560546875,50.93939208984375,0.2819901406764984,0.17171716690063477,0.30639731884002686,0.5185185074806213
MurE,trial_019,3061,0.003,1024,64,6.0,1e-06,N3,0.001,200,False,32.777408599853516,27.47138023376465,0.24239704012870789,0.12121212482452393,0.2457912415266037,0.5420875549316406
MurE,trial_020,3062,0.003,512,128,0.0,1e-06,N3,0.005,200,True,32.52491760253906,36.53535461425781,0.29607120156288147,0.1818181872367859,0.3232323229312897,0.5353535413742065
MurE,trial_021,3063,0.003,1024,64,12.0,1e-05,N3,0.001,200,False,32.42525100708008,27.42424201965332,0.26897576451301575,0.1515151560306549,0.3030303120613098,0.5387205481529236
MurE,trial_022,3064,0.001,512,32,6.0,1e-06,N3,0.001,200,False,153.85382080078125,143.2794647216797,0.2899256646633148,0.17845118045806885,0.30639731884002686,0.5286195278167725
MurE,trial_023,3065,0.003,256,64,12.0,0.0,N3,0.001,200,False,34.810630798339844,27.057239532470703,0.2629486620426178,0.15488214790821075,0.2794612646102905,0.4781144857406616
MurE,trial_024,3066,0.003,1024,64,6.0,1e-05,F2,0.001,200,False,33.08638000488281,39.28282928466797,0.28003937005996704,0.16835017502307892,0.2996633052825928,0.4983164966106415
MurE,trial_025,3067,0.001,1024,32,12.0,1e-05,F2,0.005,200,True,180.31561279296875,201.32659912109375,0.28073030710220337,0.1582491546869278,0.3265993297100067,0.5286195278167725
MurE,trial_026,3068,0.0003,256,128,6.0,0.0,F2,0.005,200,True,28.634552001953125,26.680133819580078,0.2981424331665039,0.18855218589305878,0.3232323229312897,0.5387205481529236
MurE,trial_027,3069,0.0003,256,32,6.0,0.0,N3,0.005,200,True,262.1262512207031,240.9629669189453,0.288665771484375,0.17845118045806885,0.30639731884002686,0.5286195278167725
MurE,trial_028,3070,0.003,1024,32,0.0,0.0,N3,0.001,200,False,32.392024993896484,26.996633529663086,0.25400927662849426,0.12457912415266037,0.2794612646102905,0.5488215684890747
MurE,trial_029,3071,0.003,1024,32,12.0,1e-05,N3,0.001,200,False,32.368770599365234,26.037036895751953,0.2797536253929138,0.17171716690063477,0.28956228494644165,0.49494948983192444
MurE,trial_030,3072,0.0003,1024,128,0.0,1e-05,F2,0.005,200,True,29.784053802490234,24.80471420288086,0.311526894569397,0.21212121844291687,0.3265993297100067,0.5218855142593384
MurE,trial_031,3073,0.003,1024,128,0.0,1e-06,F2,0.001,200,False,31.328903198242188,25.794612884521484,0.2771034836769104,0.16498316824436188,0.29629629850387573,0.5420875549316406
MurE,trial_032,3074,0.0003,512,128,0.0,1e-06,F2,0.005,200,False,30.667774200439453,25.501684188842773,0.28074803948402405,0.16161616146564484,0.30639731884002686,0.5286195278167725
MurE,trial_033,3075,0.001,1024,64,0.0,0.0,N3,0.005,200,True,32.651161193847656,27.22895622253418,0.27218395471572876,0.1582491546869278,0.2794612646102905,0.5824915766716003
MurE,trial_034,3076,0.001,256,64,12.0,0.0,F2,0.005,200,False,43.64784240722656,64.18855285644531,0.28823885321617126,0.18518517911434174,0.3097642958164215,0.5016834735870361
MurE,trial_035,3077,0.003,1024,32,12.0,1e-06,F2,0.001,200,True,206.56478881835938,202.0269317626953,0.28212103247642517,0.17845118045806885,0.28956228494644165,0.5218855142593384
MurE,trial_036,3078,0.003,512,32,12.0,1e-05,N3,0.001,200,True,32.631229400634766,27.43097686767578,0.25690582394599915,0.14141413569450378,0.2693602740764618,0.5151515007019043
MurE,trial_037,3079,0.001,1024,128,6.0,1e-06,N3,0.001,200,False,354.51495361328125,337.6228942871094,0.2876526415348053,0.17845118045806885,0.30639731884002686,0.5151515007019043
MurE,trial_038,3080,0.001,1024,128,12.0,1e-05,F2,0.001,200,False,48.3554801940918,103.9595947265625,0.25969940423965454,0.16161616146564484,0.27272728085517883,0.44781145453453064
MurE,trial_039,3081,0.003,512,32,12.0,1e-06,N3,0.001,200,True,32.797340393066406,28.599327087402344,0.25160643458366394,0.13804714381694794,0.2626262605190277,0.5050504803657532
MurE,trial_040,3082,0.003,512,32,0.0,1e-06,F2,0.001,200,False,33.30232620239258,27.794612884521484,0.23851023614406586,0.12794612348079681,0.2390572428703308,0.5050504803657532
MurE,trial_041,3083,0.0003,512,64,12.0,0.0,F2,0.005,200,True,33.508304595947266,31.232322692871094,0.2839139401912689,0.1818181872367859,0.3097642958164215,0.49494948983192444
MurE,trial_042,3084,0.003,1024,64,12.0,0.0,F2,0.005,200,False,31.41196060180664,25.43097686767578,0.2750048339366913,0.16161616146564484,0.29629629850387573,0.5151515007019043
MurE,trial_043,3085,0.003,512,128,0.0,0.0,F2,0.005,200,False,32.69435119628906,28.040403366088867,0.2940770983695984,0.17845118045806885,0.30639731884002686,0.5454545617103577
MurE,trial_044,3086,0.001,256,32,0.0,1e-05,F2,0.005,200,True,104.2126235961914,114.24578857421875,0.28531256318092346,0.16835017502307892,0.3265993297100067,0.5151515007019043
MurE,trial_045,3087,0.0003,1024,64,6.0,1e-05,N3,0.005,200,True,595.0963745117188,451.77105712890625,0.2808647155761719,0.17845118045806885,0.30639731884002686,0.5319865345954895
MurE,trial_046,3088,0.001,1024,32,6.0,1e-06,F2,0.001,200,False,31.475082397460938,27.356903076171875,0.2913055717945099,0.1818181872367859,0.3164983093738556,0.5353535413742065
MurE,trial_047,3089,0.003,1024,128,0.0,1e-06,F2,0.005,200,False,35.1063117980957,34.0168342590332,0.2841984033584595,0.16498316824436188,0.3164983093738556,0.5353535413742065
MurE,trial_048,3090,0.003,1024,32,12.0,1e-05,F2,0.001,200,False,32.5215950012207,28.114479064941406,0.2613857388496399,0.1582491546869278,0.24915824830532074,0.5319865345954895
