entity,id
imgt:StudyProduct_Bristol-Myers_Squibb_Melanoma_metastatic_614,291
imgt:StudyProduct_Viela_Bio_Inc_Scleroderma_553,292
imgt:Product_Viela_Bio_Inc_553,293
imgt:Construct_874,294
imgt:Segment_874_1,295
imgt:F(AB')2-DELTA_KAPPA,296
imgt:F(ab’)2-Delta_Kappa,297
imgt:Decision_Gilead_Multiple_myeloma_(MM)_873_1_EMA,298
imgt:StudyProduct_Gilead_Multiple_myeloma_(MM)_873,299
imgt:StudyProduct_Eli_Lilly_Cancers_ovarian_352,300
imgt:Phase_II,301
imgt:Lymphoma,302
imgt:Decision_Merrimack_Pharmaceuticals_Cancers_non-small_cell_lung_(NSCLC)_455_1_FDA,303
imgt:Orphan_drug,304
HGNC:17635,305
imgt:StudyProduct_Viventia_Biotechnologies_Inc_Cancers_head_and_neck_237,306
imgt:Decision_Viventia_Biotechnologies_Inc_Cancers_head_and_neck_237_1_FDA,307
imgt:Regeneron_Pharmaceuticals_Inc,308
imgt:Product_Regeneron_Pharmaceuticals_Inc_417,309
imgt:StudyProduct_YM_BioSciences_Inc_Cancers_head_and_neck_76,310
imgt:Clone_1067,311
imgt:mAb_1067,312
imgt:Product_Seattle_genetics_Inc_344,313
imgt:mAb_344,314
PM17327609,315
imgt:MOA_723_oncology_agonist,316
imgt:IG-GAMMA_KAPPA,317
imgt:IgG_Kappa,318
imgt:Fused_CD8A_1230,319
imgt:Construct_CD8A_1230,320
imgt:StudyProduct_MedImmune_Multiple_myeloma_(MM)_1062,321
imgt:Product_MedImmune_1062,322
imgt:Construct_633,323
imgt:Construct_220,324
imgt:mAb_220,325
imgt:StudyProduct_Klus_Pharma_Inc_Cancers_gastric_840,326
imgt:Clone_233,327
imgt:Construct_chelator_tetraxetan_1571,328
imgt:Conjugate_chelator_tetraxetan_1571,329
imgt:Segment_1315_1,330
imgt:Construct_1315,331
imgt:_XpressCF+™,332
imgt:StudyProduct_Sutro_Biopharma_Inc_Cancers_ovarian_1265,333
imgt:Segment_198_1,334
imgt:Construct_198,335
imgt:Fused_Homo_sapiens_IGHG1_Fc_611,336
imgt:Construct_Homo_sapiens_IGHG1_Fc_611,337
imgt:Product_Glycotope_GmbH_739,338
imgt:mAb_739,339
imgt:Product_CSPC_Pharmaceutical_Group_1372,340
imgt:mAb_1372,341
imgt:Decision_Pfizer_Multiple_myeloma_(MM)_1202_1_FDA,342
imgt:StudyProduct_Pfizer_Multiple_myeloma_(MM)_1202,343
imgt:Segment_Construct_N-acetyl-gamma_calicheamicin_259_1,344
imgt:Construct_N-acetyl-gamma_calicheamicin_259,345
imgt:Segment_863_1,346
imgt:Construct_863,347
imgt:Construct_774,348
imgt:IgG1 - kappa - 2cys - drug,349
imgt:Construct_Homo_sapiens_IGHG1_Fc_213,350
imgt:Product_Jiangsu_Hengrui_Medicine_Co_Ltd_1159,351
imgt:StudyProduct_Jiangsu_Hengrui_Medicine_Co_Ltd_Carcinoma_head_and_neck_squamous_cell_carcinoma_(HNSCC)_1159,352
imgt:mAb_946,353
imgt:MOA_946_oncology_blocking,354
imgt:Decision_GlaxoSmithKline_Non-Hodgkins_lymphoma_(NHL)_142_1_FDA,355
imgt:withdrawal,356
imgt:Cancers_liver,357
imgt:StudyProduct_Peregrine_Pharmaceuticals_Inc_Cancers_liver_149,358
imgt:Decision_Chugai_Pharmaceutical_Co_Ltd_Lymphoproliferative_disorder_giant_lymph_node_hyperplasia_(Castlemans_disease)_96_1_Japan_(MHLW),359
imgt:StudyProduct_Chugai_Pharmaceutical_Co_Ltd_Lymphoproliferative_disorder_giant_lymph_node_hyperplasia_(Castlemans_disease)_96,360
imgt:Product_Ono_Pharmaceutical_Co_Ltd_424,361
imgt:Ono_Pharmaceutical_Co_Ltd,362
imgt:StudyProduct_Merck_Serono_International_SA_Systemic_lupus_erythematosus_(SLE)_213,363
imgt:Product_Merck_Serono_International_SA_213,364
imgt:StudyProduct_Merck_Serono_International_SA_Cancers_non-small_cell_lung_(NSCLC)_metastatic_512,365
imgt:Construct_414,366
imgt:StudyProduct_Micromet_AG_Solid_tumors_405,367
imgt:Product_OncoTherapy_Science_Inc_861,368
imgt:mAb_861,369
imgt:Construct_575,370
imgt:Segment_575_1,371
imgt:mAb_370,372
imgt:Product_Philogen_370,373
imgt:Product_Immunocore_Ltd_798,374
imgt:StudyProduct_Immunocore_Ltd_Melanoma_uveal_798,375
imgt:mAb_145,376
imgt:Product_Beckman_Research_Institute_145,377
imgt:Struct-96479647,378
imgt:Construct_427,379
imgt:Decision_Roche_F_Hoffmann-La_Roche_Ltd_Cancers_breast_overexpressing_ERBB2_metastatic_97_1_FDA,380
imgt:Chronic_lymphocytic_leukemia_(CLL),381
imgt:StudyProduct_Stemline_Therapeutics_Inc_Chronic_lymphocytic_leukemia_(CLL)_825,382
imgt:Decision_Centocor_Inc_Multicentric_Castlemans_disease_(MCD)_297_2_FDA,383
imgt:FDA,384
imgt:Product_Roche_F_Hoffmann-La_Roche_Ltd_795,385
imgt:mAb_902,386
imgt:Construct_902,387
imgt:Product_Roche_F_Hoffmann-La_Roche_Ltd_1224,388
imgt:StudyProduct_Roche_F_Hoffmann-La_Roche_Ltd_Lymphoma_B_cell_1224,389
imgt:Cancers_non-small_cell_lung_(NSCLC)_metastatic,390
imgt:StudyProduct_CSPC_Pharmaceutical_Group_Cancers_non-small_cell_lung_(NSCLC)_metastatic_1372,391
imgt:StudyProduct_ZymoGenetics_Inc_Rheumatoid_arthritis_(RA)_213,392
imgt:Product_ZymoGenetics_Inc_213,393
imgt:Construct_monomethyl_auristatin_E_type_linker_571,394
imgt:Segment_Construct_monomethyl_auristatin_E_type_linker_571_2,395
imgt:Construct_324,396
imgt:Segment_324_1,397
imgt:StudyProduct_Genmab_A/S_Chronic_lymphocytic_leukemia_(CLL)_194,398
imgt:Decision_Genmab_A/S_Chronic_lymphocytic_leukemia_(CLL)_194_1_FDA,399
imgt:Construct_chelator_merpentan_133,400
imgt:Segment_Construct_chelator_merpentan_133_1,401
imgt:Construct_657,402
imgt:mAb_657,403
imgt:Product_Incyte_Corporation_968,404
imgt:mAb_968,405
imgt:IG-Heavy-Gamma-1-IGHG1,406
imgt:F(ab’)2-Gamma-1_Kappa,407
imgt:Construct_997,408
imgt:PROTEIN_1DOMAIN,409
imgt:Fab-Mu_Kappa,410
imgt:FAB-MU_KAPPA,411
imgt:Fused_IgG1-h-CH2-CH3_1234,412
imgt:Construct_IgG1-h-CH2-CH3_1234,413
imgt:mAb_948,414
imgt:Product_Tesaro_Inc_948,415
imgt:StudyProduct_Genentech_Inc_Cancers_breast_80,416
imgt:Phase_M,417
imgt:Construct_Technetium-99m_Tc-99m_199,418
imgt:Technetium-99m_Tc-99m,419
imgt:Product_ADC_Therapeutics_775,420
imgt:StudyProduct_ADC_Therapeutics_Non-Hodgkins_lymphoma_(NHL)_775,421
imgt:Construct_1005,422
imgt:mAb_1005,423
imgt:MorphoSys,424
imgt:Product_MorphoSys_580,425
imgt:Rheumatoid_arthritis_(RA),426
imgt:StudyProduct_GlaxoSmithKline_Rheumatoid_arthritis_(RA)_194,427
imgt:Sanofi,428
imgt:Product_Sanofi_11,429
imgt:StudyProduct_NeoRx_Corp_Cancers_small_cell_lung_(SCLC)_133,430
imgt:Cancers_small_cell_lung_(SCLC),431
imgt:Conjugate_maytansinoid_DM1-noncleavable_succinimidyl-4-linker_357,432
imgt:Construct_maytansinoid_DM1-noncleavable_succinimidyl-4-linker_357,433
imgt:StudyProduct_Oncurious_NV_Medulloblastoma_680,434
imgt:Eli_Lilly,435
imgt:Product_Eli_Lilly_859,436
imgt:Construct_[Homo_sapiens_TGFBR2_]2-peptidyl_linker_1616,437
imgt:Fused_[Homo_sapiens_TGFBR2_]2-peptidyl_linker_1616,438
imgt:mAb_80,439
imgt:8380,440
imgt:Decision_Apogenix_GmbH_Myelodysplastic_syndromes_(MDS)_530_1_EC,441
imgt:Product_Novartis_Pharmaceuticals_Corp_194,442
imgt:StudyProduct_Novartis_Pharmaceuticals_Corp_Lymphoma_follicular_(FL)_194,443
imgt:mAb_590,444
imgt:Clone_590,445
imgt:Decision_FibroGen_Inc_Cancers_pancreatic_554_1_FDA,446
imgt:Decision_MedImmune_Cancers_small_cell_lung_(SCLC)_528_2_FDA,447
imgt:mAb_1071,448
imgt:11413,449
imgt:StudyProduct_Biotest_AG_Multiple_myeloma_(MM)_389,450
imgt:Construct_226,451
imgt:mAb_226,452
imgt:StudyProduct_Center_of_Molecular_Immunology_(CMI)_Melanoma_225,453
imgt:Preclinical,454
imgt:Decision_Bristol-Myers_Squibb_Melanoma_metastatic_or_unresectable_424_2_FDA,455
imgt:StudyProduct_Bristol-Myers_Squibb_Melanoma_metastatic_or_unresectable_424,456
imgt:mAb_1029,457
imgt:11334,458
imgt:Segment_1172_1,459
imgt:Construct_1172,460
imgt:StudyProduct_Chiron_Corporation_Non-Hodgkins_lymphoma_(NHL)_671,461
imgt:mAb_453,462
imgt:Construct_453,463
imgt:StudyProduct_ImmunoGen_Inc_Cancers_small_cell_lung_(SCLC)_211,464
imgt:mAb_1340,465
imgt:Clone_1340,466
imgt:StudyProduct_Immunocore_Ltd_Melanoma_malignant_798,467
imgt:Decision_Genentech_Inc_Cancers_gastric_97_1_FDA,468
imgt:Segment_1167_1,469
imgt:Construct_1167,470
imgt:Decision_Regeneron_Pharmaceuticals_Inc_Macular_edema_following_Retinal_Vein_Occlusion_(RVO)_214_1_FDA,471
imgt:StudyProduct_Genentech_Inc_Cytokine_Release_Syndrome_(CRS)_96,472
imgt:StudyProduct_Daiichi_Sankyo_Inc_Cancers_non-small_cell_lung_(NSCLC)_1006,473
imgt:mAb_493,474
imgt:Conjugate_monomethyl_auristatin_F_linker_493,475
imgt:Construct_771,476
imgt:mAb_771,477
imgt:Segment_Construct_pyrrolobenzodiazepine_dimer_SG3199-cleavable_valine-alanine_linker_1072_2,478
imgt:cleavable_valine-alanine_linker,479
imgt:Genmab_A/S,480
imgt:Product_Genmab_A/S_949,481
imgt:StudyProduct_Genmab_A/S_Solid_tumors_1181,482
imgt:Product_Genmab_A/S_1181,483
imgt:StudyProduct_Systimmune_Inc_Esophageal_Squamous_Cell_Carcinoma_(ESCC)_1260,484
imgt:Struct-123492,485
imgt:Construct_1359,486
imgt:StudyProduct_Incyte_Corporation_Cancers_non-small_cell_lung_(NSCLC)_968,487
imgt:mAb_1003,488
imgt:StudyProduct_Memorial_Sloan-Kettering_Cancer_Center_Melanoma_130,489
imgt:Phase_III,490
imgt:Construct_753,491
imgt:StudyProduct_TRION_Pharma_Malignant_ascites_218,492
imgt:Withdrawn,493
imgt:5O4O,494
imgt:StudyProduct_Morphotek_Inc_Mesothelioma_pleural_malignant_64,495
imgt:StudyProduct_Eli_Lilly_Cancers_breast_295,496
imgt:Construct_1102,497
imgt:scFv-kappa-heavy,498
imgt:StudyProduct_Adnexus_Glioblastoma_634,499
imgt:Glioblastoma,500
imgt:StudyProduct_Sichuan_Kelun-Biotech_Biopharmaceutical_Cancers_nasopharyngeal_1206,501
imgt:Cancers_nasopharyngeal,502
imgt:StudyProduct_Roche_F_Hoffmann-La_Roche_Ltd_Non-Hodgkins_lymphoma_(NHL)_458,503
imgt:StudyProduct_AltaRex_Corp_Cancers_ovarian_136,504
imgt:Product_Regeneron_Pharmaceuticals_Inc_846,505
imgt:StudyProduct_Regeneron_Pharmaceuticals_Inc_Carcinoma_basal_cell_(BCC)_846,506
imgt:Clone_151,507
HGNC:7508,508
imgt:mAb_251,509
imgt:Glioblastoma_multiforme_(GBM),510
imgt:StudyProduct_MedImmune_Glioblastoma_multiforme_(GBM)_469,511
imgt:mAb_333,512
imgt:9200,513
imgt:Construct_869,514
imgt:IgG1-lambda-[PROTEIN]2,515
imgt:Fab-Alpha-2_Lambda,516
imgt:StudyProduct_AstraZeneca_Cancers_biliary_tract_528,517
imgt:Cancers_biliary_tract,518
imgt:Product_Hospital_Clínic_de_Barcelona_1385,519
imgt:StudyProduct_Hospital_Clínic_de_Barcelona_Acute_myeloid_leukemia_(AML)_1385,520
imgt:Fv-Heavy_Kappa,521
imgt:IG-Heavy,522
imgt:Struct-111191,523
imgt:Construct_1115,524
imgt:Struct-98321,525
imgt:Construct_488,526
imgt:Construct_1024,527
imgt:Decision_Precision_Biologics_Cancers_pancreatic_349_1_FDA,528
imgt:StudyProduct_Janssen_Biotech_Inc_Solid_tumors_810,529
imgt:StudyProduct_Cancers_282,530
imgt:StudyProduct_Peregrine_Pharmaceuticals_Inc_Influenza_149,531
imgt:Influenza,532
imgt:Product_ImmunoGen_Inc_52,533
imgt:StudyProduct_ImmunoGen_Inc_Cancers_non-small_cell_lung_(NSCLC)_52,534
imgt:Construct_chelator_satetraxetan_936,535
imgt:chelator_satetraxetan_,536
imgt:StudyProduct_MacroGenics_Inc_Cancers_prostate_metastatic_1289,537
imgt:Cancers_prostate_metastatic,538
imgt:Segment_1184_1,539
imgt:Construct_1184,540
imgt:Product_Neogenix_Oncology_Inc_349,541
imgt:StudyProduct_Neogenix_Oncology_Inc_Cancers_pancreatic_349,542
imgt:Decision_Leap_Therapeutics_GE_Junction_Cancer_1187_1_FDA,543
imgt:StudyProduct_RemeGen_Ltd_Cancers_breast_931,544
imgt:Product_RemeGen_Ltd_931,545
imgt:MOA_1321_oncology_blocking,546
imgt:Immunostimulant,547
imgt:StudyProduct_Instituto_de_Salud_Carlos_III_Acute_myeloid_leukemia_(AML)_1385,548
imgt:Segment_Construct_deruxtecan_a_camptothecin_derivative-linker_1006_1,549
imgt:Construct_deruxtecan_a_camptothecin_derivative-linker_1006,550
imgt:MacroGenics_Inc,551
imgt:Product_MacroGenics_Inc_1289,552
imgt:Segment_662_1,553
imgt:StudyProduct_Janssen_Biotech_Inc_Multiple_myeloma_(MM)_1042,554
imgt:Decision_Janssen_Biotech_Inc_Multiple_myeloma_(MM)_1042_1_FDA,555
